Application_mode,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
43,0,1,1,0,25,11,11.6875,8,11.142857142857142,Graduate
1,0,1,1,1,19,6,13.833333333333334,5,13.666666666666666,Graduate
17,0,1,1,0,19,0,0.0,0,0.0,Dropout
39,0,0,1,1,30,0,0.0,0,0.0,Dropout
1,0,1,1,0,19,0,0.0,0,0.0,Dropout
17,0,1,1,0,21,1,10.0,0,0.0,Dropout
1,0,1,1,0,19,0,0.0,0,0.0,Dropout
39,0,0,1,0,29,0,0.0,0,0.0,Dropout
1,0,1,1,0,18,4,12.6,4,13.0,Dropout
42,0,1,1,0,20,7,12.375,4,11.25,Dropout
17,0,0,1,0,18,0,0.0,0,0.0,Dropout
1,0,1,1,0,19,5,12.6,3,12.666666666666666,Graduate
7,0,1,1,0,35,0,0.0,0,0.0,Dropout
1,0,1,1,0,20,7,12.84142857142857,7,12.84142857142857,Graduate
39,0,1,1,0,33,0,0.0,0,0.0,Dropout
1,0,1,1,0,18,6,14.166666666666666,6,12.833333333333334,Graduate
17,0,1,1,0,19,4,10.8,3,11.0,Dropout
17,0,1,1,0,18,6,13.0,0,0.0,Dropout
39,0,0,1,0,28,0,0.0,0,0.0,Dropout
1,0,1,1,0,18,5,13.0,5,13.333333333333334,Graduate
1,1,1,1,0,25,6,11.571428571428571,6,11.571428571428571,Dropout
1,1,0,1,0,19,4,11.5,5,11.0,Dropout
18,0,1,1,0,18,5,11.0,4,10.75,Graduate
7,0,1,1,0,29,6,17.11111111111111,6,15.571428571428571,Graduate
1,0,1,1,1,20,6,12.571428571428571,6,12.166666666666666,Graduate
44,0,1,1,0,20,0,0.0,0,0.0,Dropout
1,0,1,1,0,18,6,14.5,6,15.166666666666666,Graduate
1,0,1,1,1,21,6,13.5,6,12.333333333333334,Graduate
17,0,0,1,0,18,5,11.2,2,10.0,Dropout
1,0,1,1,0,20,3,10.666666666666666,4,12.25,Graduate
39,0,1,0,0,26,0,0.0,0,0.0,Dropout
17,1,1,0,0,19,1,10.0,0,0.0,Dropout
39,1,0,0,1,24,5,12.36,5,12.0,Dropout
1,0,1,0,1,20,6,15.25,6,14.714285714285714,Graduate
17,1,0,0,0,26,0,0.0,0,0.0,Dropout
39,0,1,0,0,31,1,13.0,4,12.25,Dropout
43,0,1,0,0,27,8,13.81375,8,13.81375,Graduate
1,1,1,0,0,24,6,13.285714285714286,6,12.875,Graduate
1,0,1,0,1,20,7,11.9625,8,13.044444444444444,Graduate
1,0,1,0,0,20,6,13.683333333333332,6,13.116666666666667,Graduate
39,0,1,0,0,24,7,14.985714285714286,7,14.985714285714286,Graduate
1,0,1,0,0,18,4,12.5,5,12.6,Graduate
17,0,1,0,0,20,0,0.0,0,0.0,Dropout
1,0,1,0,0,18,7,13.78,8,13.661,Graduate
1,0,1,0,0,19,7,13.805,8,14.2725,Graduate
17,0,1,0,0,18,5,13.8,5,12.6,Graduate
17,0,1,0,0,18,7,14.424285714285714,8,13.9375,Graduate
1,0,1,0,1,18,6,13.166666666666666,6,12.5,Graduate
43,0,1,0,0,34,14,12.071428571428571,11,12.272727272727272,Graduate
39,0,1,0,0,38,3,10.25,1,12.0,Dropout
1,0,1,0,1,19,8,14.11,8,14.11,Graduate
17,0,1,0,0,19,5,12.4,3,10.666666666666666,Dropout
43,0,0,0,0,21,6,12.0,6,12.0,Dropout
17,0,1,0,1,18,6,14.833333333333334,6,13.5,Graduate
17,0,1,0,1,20,6,15.428571428571429,6,13.5,Graduate
17,0,1,0,1,18,5,11.6,5,11.4,Graduate
1,0,1,0,0,18,6,14.166666666666666,6,14.0,Graduate
7,0,1,0,1,36,1,9.8,0,0.0,Dropout
17,0,1,0,1,18,4,10.714285714285714,4,11.0,Graduate
43,0,1,0,1,21,0,0.0,0,0.0,Dropout
44,1,1,0,1,21,3,12.333333333333334,1,13.0,Dropout
15,0,1,0,0,18,6,13.0,6,12.25,Graduate
17,0,1,0,0,18,4,11.4,4,11.25,Graduate
1,0,1,0,0,19,6,12.766666666666666,6,12.766666666666666,Graduate
39,1,1,0,0,29,5,12.6,6,12.666666666666666,Graduate
44,0,1,0,1,20,7,13.0,5,13.4,Graduate
17,0,1,0,0,18,6,14.316666666666668,6,14.316666666666668,Graduate
1,0,1,0,0,19,4,12.75,5,12.0,Graduate
1,0,1,0,1,19,5,13.4,5,12.6,Graduate
39,1,0,0,0,37,0,0.0,0,0.0,Dropout
1,0,1,0,1,18,4,15.75,5,13.8,Graduate
1,0,1,0,0,21,5,12.4,1,11.0,Dropout
17,0,1,0,1,19,6,11.5,6,12.333333333333334,Graduate
17,0,1,0,0,19,5,13.4,5,14.0,Graduate
39,0,1,0,0,30,0,0.0,0,0.0,Dropout
43,0,1,0,0,27,7,13.285714285714286,5,11.6,Dropout
1,0,1,0,1,45,4,11.5,2,10.5,Dropout
39,0,1,0,1,50,8,13.25,7,11.714285714285714,Graduate
42,0,1,0,0,41,11,12.25,10,13.4,Graduate
39,0,1,0,0,44,1,12.0,0,0.0,Dropout
7,0,1,0,0,23,13,10.923076923076923,7,11.142857142857142,Graduate
51,0,1,0,0,34,10,12.0,5,11.0,Dropout
1,0,1,0,1,21,5,13.714285714285714,5,14.4,Graduate
43,0,1,0,0,22,1,10.0,2,13.0,Dropout
39,0,1,0,1,32,2,10.333333333333334,6,11.5,Graduate
17,0,1,0,0,20,7,12.728571428571428,8,14.625,Graduate
7,0,0,0,0,59,12,13.333333333333334,8,12.875,Dropout
1,0,1,0,1,18,6,11.333333333333334,6,10.833333333333334,Graduate
43,0,1,1,0,36,5,13.8,5,13.8,Graduate
7,0,1,1,0,36,1,12.0,0,0.0,Dropout
17,0,0,1,0,19,4,11.25,3,10.166666666666666,Dropout
39,0,1,1,0,25,4,10.5,5,12.0,Graduate
39,0,1,1,0,35,18,11.555555555555555,13,11.615384615384617,Graduate
1,0,1,1,0,20,1,14.0,0,0.0,Dropout
39,0,0,1,0,35,1,13.0,0,0.0,Dropout
1,0,1,0,0,27,2,11.0,1,11.0,Dropout
17,0,1,0,0,19,4,10.5,4,11.25,Graduate
39,1,0,0,0,26,4,12.86,5,11.566666666666668,Dropout
17,0,1,0,0,19,6,14.25,6,14.0,Graduate
1,0,0,0,0,19,0,0.0,0,0.0,Dropout
1,0,1,0,0,18,0,0.0,0,0.0,Dropout
17,0,1,0,1,19,7,13.894285714285711,8,14.3625,Graduate
17,0,1,0,1,19,7,13.46875,8,13.31375,Graduate
1,0,1,0,1,19,5,13.6,5,14.6,Graduate
44,0,1,0,1,21,6,14.666666666666666,6,13.833333333333334,Graduate
1,0,1,0,0,18,6,13.666666666666666,6,13.0,Graduate
43,0,1,0,0,33,10,13.3,11,13.727272727272728,Graduate
7,0,1,0,0,32,11,13.454545454545457,7,12.428571428571429,Graduate
1,0,1,0,1,17,8,13.41625,8,13.41625,Graduate
39,0,1,0,0,31,0,0.0,0,0.0,Dropout
39,0,1,0,1,32,6,11.333333333333334,5,13.0,Graduate
1,0,1,0,0,18,6,16.0,6,14.625,Dropout
43,0,0,1,0,40,0,0.0,0,0.0,Dropout
1,0,1,1,0,32,5,14.8,5,14.2,Graduate
7,0,0,1,0,40,1,13.0,2,14.0,Dropout
1,0,1,1,1,18,0,0.0,0,0.0,Graduate
43,1,0,1,0,28,4,10.0,1,10.0,Dropout
16,1,1,1,0,19,5,11.2,6,12.0,Graduate
1,0,1,1,1,19,6,11.833333333333334,3,13.0,Graduate
1,0,1,1,0,21,0,0.0,0,0.0,Dropout
17,0,1,1,0,22,2,10.5,0,0.0,Dropout
17,0,0,1,0,18,5,12.5,5,13.571428571428571,Dropout
39,0,1,1,0,27,0,0.0,0,0.0,Dropout
43,0,1,1,0,30,9,12.333333333333334,8,12.0,Graduate
39,0,1,1,0,28,0,0.0,1,10.0,Dropout
1,0,1,1,1,20,5,11.142857142857142,6,11.571428571428571,Graduate
43,0,0,1,0,31,5,12.166666666666666,5,12.0,Dropout
17,1,0,1,0,21,2,11.0,2,11.5,Dropout
39,0,0,1,0,27,1,11.0,3,10.666666666666666,Dropout
1,0,1,1,0,19,4,13.25,5,11.8,Graduate
44,0,0,1,0,21,2,12.5,0,0.0,Dropout
43,0,0,1,0,35,7,12.142857142857142,4,12.25,Dropout
39,0,1,1,0,28,3,12.0,3,11.333333333333334,Dropout
1,0,0,1,0,19,0,0.0,0,0.0,Dropout
1,0,1,1,1,20,6,12.833333333333334,6,12.666666666666666,Graduate
39,1,0,1,0,37,5,12.0,3,11.666666666666666,Dropout
1,0,1,1,0,19,2,12.0,1,13.0,Dropout
39,0,1,1,0,36,0,0.0,0,0.0,Dropout
39,0,1,1,0,29,0,0.0,0,0.0,Dropout
39,0,1,1,0,30,6,11.375,5,11.6,Graduate
51,1,1,1,0,32,2,12.0,0,0.0,Dropout
44,0,1,1,0,37,1,12.0,2,10.5,Dropout
39,0,1,1,0,27,3,12.0,2,11.0,Dropout
1,0,1,1,1,18,6,12.714285714285714,5,11.833333333333334,Graduate
1,0,1,1,1,18,8,15.3,8,15.3,Graduate
39,0,0,1,0,32,2,11.5,0,0.0,Dropout
43,0,1,1,0,22,0,0.0,0,0.0,Dropout
39,0,1,0,0,32,0,0.0,0,0.0,Dropout
17,0,0,0,0,19,3,12.666666666666666,5,13.125,Dropout
1,0,1,0,1,18,6,13.5,6,14.0,Graduate
1,0,1,0,1,18,5,12.0,5,11.4,Graduate
7,1,0,0,0,38,0,0.0,0,0.0,Dropout
17,0,1,0,0,21,5,11.8,4,10.5,Dropout
1,0,0,0,0,21,2,11.5,1,13.0,Dropout
1,0,1,0,0,19,6,14.616666666666667,6,14.616666666666667,Graduate
17,1,1,0,0,18,4,11.0,3,11.333333333333334,Dropout
7,0,1,0,0,25,0,0.0,0,0.0,Dropout
1,0,1,0,0,19,7,12.192307692307692,7,12.192307692307692,Graduate
17,0,1,0,1,18,6,12.833333333333334,6,12.333333333333334,Graduate
17,0,1,0,1,19,5,12.875,5,11.833333333333334,Graduate
1,0,1,0,1,22,6,12.166666666666666,6,12.5,Graduate
44,0,1,0,0,21,6,13.428571428571429,6,12.857142857142858,Graduate
17,0,1,0,1,21,6,14.5,6,14.666666666666666,Graduate
1,0,1,0,1,20,7,12.142857142857142,7,12.857142857142858,Graduate
1,0,1,0,0,18,6,13.9,6,13.9,Graduate
39,0,1,0,0,26,3,13.766666666666666,3,12.066666666666668,Dropout
26,0,1,0,0,31,13,11.615384615384617,11,12.545454545454543,Dropout
17,0,1,0,1,18,6,15.166666666666666,6,14.142857142857142,Graduate
7,0,1,0,0,35,0,0.0,0,0.0,Dropout
1,0,1,0,1,19,5,10.8,6,10.714285714285714,Graduate
1,0,1,0,0,18,7,13.995714285714287,8,14.955555555555556,Graduate
17,0,1,0,0,20,6,13.285714285714286,6,11.8,Graduate
1,0,1,0,1,19,12,12.75,11,13.25,Graduate
17,1,1,0,1,18,7,12.714285714285714,7,12.285714285714286,Graduate
42,0,1,0,0,23,8,12.88625,8,12.88625,Graduate
1,0,1,0,1,21,5,13.0,6,12.666666666666666,Graduate
1,0,1,0,1,19,5,12.2,5,11.2,Graduate
53,0,1,0,0,20,11,13.785714285714286,9,13.88888888888889,Graduate
1,0,1,0,1,18,8,14.50125,8,14.50125,Graduate
1,0,1,0,0,19,6,14.35,6,14.35,Graduate
17,0,1,0,1,21,6,11.5,6,12.333333333333334,Graduate
1,0,1,0,1,18,6,11.714285714285714,6,14.666666666666666,Graduate
1,0,1,0,0,18,5,13.0,6,13.666666666666666,Graduate
17,0,1,0,1,18,7,13.56875,8,14.02625,Graduate
17,0,1,0,0,18,0,0.0,0,0.0,Graduate
1,0,1,0,1,18,8,14.15375,8,14.15375,Graduate
1,0,0,0,0,18,0,0.0,0,0.0,Dropout
1,0,1,0,0,20,6,13.833333333333334,6,12.833333333333334,Graduate
17,0,1,0,0,19,7,12.454285714285716,7,12.454285714285716,Graduate
1,0,1,0,0,18,0,0.0,0,0.0,Dropout
17,0,1,0,1,18,6,13.271666666666668,7,12.94375,Graduate
1,0,1,0,0,21,2,11.0,0,0.0,Dropout
1,0,1,0,1,19,7,13.285714285714286,7,14.428571428571429,Graduate
17,0,1,0,1,20,6,13.333333333333334,6,14.0,Graduate
1,0,1,0,1,21,8,13.2575,8,13.2575,Graduate
44,0,1,0,0,23,0,0.0,0,0.0,Dropout
17,0,0,0,1,18,6,12.666666666666666,2,11.5,Dropout
39,0,1,0,0,30,5,14.6,5,15.4,Dropout
1,0,1,0,0,20,0,0.0,0,0.0,Dropout
43,0,0,0,0,29,3,12.333333333333334,0,0.0,Dropout
1,0,1,0,0,20,6,11.666666666666666,6,11.333333333333334,Graduate
43,0,1,0,0,27,4,12.5,6,14.333333333333334,Dropout
7,0,1,0,0,23,0,0.0,0,0.0,Dropout
51,0,1,0,1,23,6,15.333333333333334,6,14.166666666666666,Graduate
1,0,1,0,0,18,7,14.2,7,14.2,Graduate
1,0,1,0,1,19,6,14.833333333333334,6,14.666666666666666,Graduate
17,0,1,0,0,19,7,13.642857142857142,8,14.3875,Dropout
1,0,1,0,1,18,6,13.833333333333334,6,14.0,Dropout
1,0,1,0,0,19,6,11.833333333333334,6,13.0,Graduate
1,0,1,0,1,18,6,13.428571428571429,6,13.5,Graduate
39,0,1,0,0,24,6,11.416666666666666,8,11.9625,Graduate
17,0,1,0,0,19,2,12.75,2,11.0,Dropout
17,0,1,0,0,20,6,11.5,5,12.4,Graduate
1,0,1,0,0,18,6,13.833333333333334,6,12.666666666666666,Graduate
1,0,0,0,0,18,6,11.714285714285714,4,11.333333333333334,Dropout
1,0,1,0,1,19,7,11.678571428571429,7,13.0375,Graduate
16,0,1,0,0,19,6,15.714285714285714,6,14.666666666666666,Dropout
1,0,1,0,1,18,0,0.0,0,0.0,Graduate
1,0,1,0,1,19,6,13.0,6,13.0,Graduate
1,0,1,0,1,18,7,14.485714285714286,8,14.58888888888889,Graduate
42,0,1,0,0,20,7,11.571428571428571,7,11.571428571428571,Graduate
1,0,1,0,1,19,7,12.657142857142857,7,12.657142857142857,Graduate
17,0,0,0,0,22,2,10.0,1,10.0,Dropout
1,0,1,0,0,19,6,13.714285714285714,6,13.166666666666666,Graduate
7,0,1,0,0,36,13,13.071428571428571,11,13.0,Graduate
44,0,1,0,1,19,6,15.333333333333334,6,14.0,Graduate
17,0,1,0,0,18,5,11.571428571428571,6,12.142857142857142,Graduate
43,0,0,0,0,40,0,0.0,0,0.0,Dropout
1,0,1,0,1,19,6,12.9,6,12.9,Graduate
7,0,1,0,0,32,4,11.5,3,11.666666666666666,Dropout
17,0,1,0,0,19,6,13.5,6,13.428571428571429,Graduate
39,0,1,0,0,35,0,0.0,0,0.0,Dropout
17,0,1,0,0,29,7,11.142857142857142,8,11.375,Graduate
1,0,1,0,1,18,7,13.79857142857143,7,13.79857142857143,Graduate
39,1,0,0,0,25,6,13.333333333333334,6,13.5,Graduate
39,1,0,0,0,50,0,0.0,0,0.0,Dropout
1,0,1,0,0,24,14,11.357142857142858,13,12.846153846153848,Dropout
1,0,1,0,0,18,0,0.0,0,0.0,Dropout
17,0,1,0,0,20,6,15.692307692307692,5,14.428571428571429,Graduate
16,1,1,0,1,20,18,15.052631578947368,13,14.538461538461538,Graduate
43,0,1,0,0,21,6,11.5,5,12.4,Dropout
1,0,1,1,1,19,6,13.0,6,13.166666666666666,Graduate
1,0,1,1,1,18,8,12.93875,8,12.93875,Graduate
17,0,1,1,0,22,0,0.0,0,0.0,Graduate
44,0,1,1,0,25,0,0.0,0,0.0,Dropout
39,0,0,1,0,37,5,13.0,5,12.88,Dropout
39,0,0,1,0,38,5,12.18,4,11.8125,Dropout
39,0,1,1,0,36,3,11.333333333333334,5,11.4,Dropout
1,0,1,1,0,18,7,13.0,7,13.0,Graduate
1,0,0,1,0,19,0,0.0,0,0.0,Dropout
39,1,1,1,0,24,2,12.5,3,12.333333333333334,Dropout
1,0,1,1,0,20,5,11.0,5,12.166666666666666,Graduate
1,0,1,1,0,21,0,0.0,0,0.0,Dropout
43,0,1,1,0,32,0,0.0,0,0.0,Dropout
39,0,1,1,0,39,0,0.0,1,10.0,Dropout
7,0,0,1,0,33,0,0.0,0,0.0,Dropout
17,0,1,1,1,20,5,12.4,4,10.75,Graduate
1,0,1,1,0,19,6,15.5,6,14.1,Graduate
39,0,0,1,0,43,2,11.5,3,10.8,Dropout
43,0,1,1,0,49,4,13.333333333333334,4,11.6,Dropout
1,0,1,1,1,18,6,12.666666666666666,6,13.5,Graduate
1,0,1,1,1,19,5,12.6,5,13.6,Dropout
39,1,1,1,1,45,6,13.5,0,0.0,Dropout
15,0,0,1,0,19,6,13.0,6,13.0,Graduate
44,0,1,1,1,21,6,11.714285714285714,4,11.75,Graduate
1,0,1,1,1,18,6,12.166666666666666,5,13.0,Graduate
17,0,1,1,0,18,0,0.0,0,0.0,Dropout
17,0,0,1,0,29,0,0.0,0,0.0,Dropout
1,0,1,1,0,19,5,11.5,5,11.6,Graduate
44,0,1,1,1,22,7,12.285714285714286,8,12.375,Graduate
17,0,1,1,1,18,7,12.718571428571428,8,12.805555555555555,Dropout
1,0,1,1,0,20,0,0.0,0,0.0,Dropout
39,1,1,1,1,29,1,14.0,0,0.0,Dropout
39,0,1,1,0,29,3,11.666666666666666,4,11.25,Dropout
17,1,1,1,0,19,0,0.0,0,0.0,Dropout
1,0,1,1,0,18,0,0.0,1,12.0,Dropout
42,0,1,1,0,22,4,11.5,2,12.5,Dropout
43,1,1,1,0,34,7,11.714285714285714,6,11.5,Dropout
43,0,1,1,0,26,5,12.6,5,13.714285714285714,Graduate
17,0,1,1,0,24,13,11.642857142857142,12,11.25,Dropout
1,0,1,1,1,17,6,14.875,6,13.428571428571429,Graduate
44,0,1,1,0,19,6,12.714285714285714,6,13.5,Graduate
39,1,0,1,0,49,5,11.6,5,11.2,Dropout
43,0,1,1,0,23,5,11.94,6,12.2,Dropout
18,0,1,1,0,18,4,11.6,3,14.2,Dropout
1,0,1,1,0,19,6,13.333333333333334,5,13.8,Graduate
1,0,1,1,0,18,5,13.4,5,15.0,Graduate
39,1,0,1,0,45,0,0.0,0,0.0,Dropout
39,0,1,1,0,30,2,11.0,0,0.0,Dropout
51,0,1,1,0,28,13,12.0,9,11.333333333333334,Dropout
39,0,1,1,0,40,0,0.0,0,0.0,Dropout
39,0,0,1,0,32,0,0.0,0,0.0,Dropout
17,0,1,1,0,19,4,12.5,4,10.25,Dropout
1,0,1,1,0,20,6,13.666666666666666,6,12.166666666666666,Graduate
17,0,1,1,0,18,1,10.0,0,0.0,Dropout
17,0,0,1,0,20,6,11.5,2,13.0,Dropout
17,0,1,1,1,18,6,13.266666666666666,6,13.266666666666666,Graduate
17,0,1,1,1,18,7,12.5125,8,14.1875,Graduate
43,0,1,1,0,28,0,0.0,0,0.0,Dropout
39,0,0,1,0,31,0,0.0,0,0.0,Dropout
1,0,1,1,0,23,6,13.483333333333334,6,13.483333333333334,Graduate
39,1,0,1,0,33,0,0.0,0,0.0,Dropout
43,0,1,1,0,22,3,13.0,3,11.666666666666666,Dropout
44,1,1,1,0,20,5,16.5,5,17.714285714285715,Dropout
44,0,1,1,0,20,6,13.8,6,13.142857142857142,Graduate
39,0,0,1,0,25,0,0.0,0,0.0,Dropout
1,0,1,1,0,20,5,12.6,4,14.5,Graduate
17,0,1,1,0,19,6,13.833333333333334,6,13.625,Graduate
39,0,1,1,0,31,0,0.0,0,0.0,Dropout
44,1,0,1,0,24,2,16.0,2,16.0,Dropout
44,1,0,1,0,23,0,0.0,0,0.0,Dropout
39,0,0,1,1,26,3,10.666666666666666,3,10.666666666666666,Dropout
43,0,1,1,0,38,18,14.5,18,14.5,Graduate
1,0,1,1,1,20,5,14.0,5,13.8,Graduate
17,0,1,1,0,20,3,13.333333333333334,5,13.571428571428571,Graduate
39,0,1,1,0,25,0,0.0,0,0.0,Dropout
17,0,1,1,0,19,5,12.0,4,11.2,Graduate
17,0,1,1,0,18,5,16.2,5,16.0,Graduate
43,0,1,1,0,28,7,10.285714285714286,5,10.6,Dropout
1,0,1,1,1,20,6,13.571428571428571,6,13.166666666666666,Graduate
1,0,1,1,0,18,6,14.285714285714286,6,14.857142857142858,Graduate
17,0,1,1,0,19,5,10.2,4,10.5,Graduate
42,1,1,1,0,24,2,10.25,2,10.25,Dropout
17,0,1,1,0,21,0,0.0,0,0.0,Dropout
1,0,1,1,1,20,6,14.833333333333334,6,14.833333333333334,Graduate
44,0,1,1,0,21,5,13.625,5,12.6,Graduate
1,1,1,1,0,24,7,12.271428571428572,7,13.657142857142857,Graduate
39,0,1,1,0,27,0,0.0,0,0.0,Dropout
39,0,1,1,0,39,9,13.22222222222222,7,13.142857142857142,Graduate
39,0,1,1,0,25,2,15.0,2,11.5,Dropout
7,0,0,1,0,18,0,0.0,0,0.0,Dropout
43,0,1,1,0,19,12,13.166666666666666,12,13.0,Graduate
18,0,1,1,1,21,5,13.833333333333334,4,14.0,Graduate
7,0,1,1,0,27,0,0.0,0,0.0,Dropout
7,0,1,1,0,27,9,12.333333333333334,6,13.166666666666666,Dropout
1,1,1,1,0,18,6,13.0,5,11.8,Dropout
44,0,1,1,0,19,3,13.25,1,12.0,Dropout
16,0,1,0,0,18,6,13.5,6,12.166666666666666,Graduate
16,0,1,0,1,18,6,12.666666666666666,5,12.8,Graduate
43,0,1,0,0,23,11,15.090909090909092,6,14.5,Dropout
18,1,0,1,0,20,0,0.0,0,0.0,Dropout
17,0,1,1,0,18,6,13.166666666666666,6,12.666666666666666,Graduate
1,0,1,1,0,18,6,12.833333333333334,6,12.833333333333334,Graduate
17,0,1,1,0,20,6,11.833333333333334,6,12.166666666666666,Graduate
1,0,1,1,0,20,5,12.8,3,12.75,Graduate
44,0,1,1,0,21,5,11.8,5,11.0,Dropout
17,0,1,1,0,20,5,15.8,5,14.571428571428571,Dropout
17,0,1,1,0,20,6,14.666666666666666,6,13.857142857142858,Graduate
44,0,1,1,0,19,4,12.5,2,12.0,Dropout
1,0,1,1,0,19,3,12.0,2,10.5,Dropout
17,1,1,1,0,18,3,12.666666666666666,4,11.142857142857142,Dropout
1,1,1,0,0,18,5,13.6,5,11.8,Dropout
17,0,1,0,0,18,6,12.5,6,13.833333333333334,Graduate
17,0,1,0,1,21,6,13.333333333333334,6,13.5,Graduate
15,0,1,0,0,18,4,12.25,5,11.0,Dropout
1,0,1,0,1,18,7,15.101428571428572,8,16.09375,Graduate
1,0,1,0,1,18,6,13.166666666666666,6,16.0,Graduate
18,0,1,0,0,23,4,11.0,0,0.0,Dropout
1,0,1,0,0,21,3,11.666666666666666,4,11.75,Graduate
17,0,1,0,0,26,7,11.571428571428571,2,11.0,Dropout
1,0,1,0,0,18,0,0.0,0,0.0,Dropout
1,0,0,0,1,19,6,13.833333333333334,6,14.285714285714286,Graduate
1,0,1,0,1,20,6,12.357142857142858,7,13.0,Graduate
1,1,0,0,0,19,6,12.166666666666666,2,10.333333333333334,Dropout
39,0,1,0,0,33,9,12.416666666666666,7,13.0,Graduate
1,0,1,0,0,18,4,12.75,4,12.75,Graduate
42,0,1,0,0,21,18,14.933333333333334,18,14.933333333333334,Graduate
1,0,1,0,0,19,6,13.0,6,11.666666666666666,Graduate
1,0,1,0,0,18,7,14.455000000000002,8,13.91,Graduate
1,0,1,0,1,18,6,14.0,6,13.285714285714286,Graduate
1,0,1,0,1,20,6,13.5,6,12.666666666666666,Graduate
1,0,0,0,0,20,0,0.0,0,0.0,Dropout
17,0,1,0,1,20,6,11.666666666666666,5,14.0,Graduate
17,0,1,0,1,19,4,12.0,5,13.333333333333334,Graduate
1,0,1,0,1,19,6,11.714285714285714,6,11.833333333333334,Graduate
17,0,1,0,0,21,6,12.666666666666666,6,12.428571428571429,Graduate
17,0,1,0,0,21,0,0.0,0,0.0,Dropout
1,0,1,0,0,18,7,12.328571428571427,7,12.328571428571427,Graduate
39,0,1,0,0,27,6,11.666666666666666,1,10.0,Dropout
43,0,1,0,1,20,12,13.25,11,12.727272727272728,Graduate
17,0,1,0,1,18,7,13.3,8,15.125,Graduate
1,0,1,0,0,18,6,12.833333333333334,6,12.166666666666666,Graduate
44,0,1,0,1,20,6,12.833333333333334,6,12.833333333333334,Graduate
1,0,1,0,1,19,3,12.666666666666666,3,13.0,Graduate
1,0,1,0,0,20,6,13.271428571428572,7,14.471428571428572,Graduate
1,0,1,0,1,20,5,12.4,5,12.833333333333334,Graduate
1,1,1,0,0,19,0,0.0,0,0.0,Dropout
1,0,1,0,0,18,6,14.285714285714286,6,13.25,Graduate
1,0,1,0,0,18,3,12.333333333333334,5,12.6,Graduate
17,0,1,0,1,19,6,12.583333333333334,7,12.671428571428573,Graduate
1,0,1,0,0,19,6,13.731666666666667,7,13.771428571428572,Dropout
42,0,1,1,0,47,8,14.625,5,13.4,Dropout
42,0,0,1,0,23,0,0.0,0,0.0,Dropout
1,1,1,0,1,19,6,12.666666666666666,6,12.666666666666666,Graduate
42,0,1,0,0,20,6,12.491666666666667,6,12.491666666666667,Graduate
1,0,1,0,1,19,12,13.666666666666666,11,14.166666666666666,Graduate
17,0,1,0,0,19,6,16.0,6,14.5,Graduate
44,0,1,0,0,19,6,14.142857142857142,6,13.0,Graduate
39,1,1,0,1,39,6,11.833333333333334,4,13.75,Graduate
1,0,1,0,1,20,6,12.666666666666666,6,13.0,Graduate
17,0,1,0,0,21,6,12.5,6,12.666666666666666,Graduate
43,1,0,0,0,22,9,10.88888888888889,4,11.25,Graduate
1,0,1,0,0,19,1,13.0,0,0.0,Dropout
17,0,1,0,0,22,6,15.166666666666666,6,16.0,Graduate
5,0,1,0,1,19,6,12.666666666666666,6,12.0,Graduate
1,1,1,1,0,18,0,0.0,0,0.0,Dropout
39,0,0,1,0,36,0,0.0,0,0.0,Dropout
18,1,1,1,1,20,0,0.0,0,0.0,Graduate
39,0,1,1,0,30,2,11.0,4,11.5,Dropout
43,0,1,1,0,24,6,15.714285714285714,6,15.9,Dropout
1,0,1,1,0,26,11,10.818181818181818,11,11.636363636363637,Dropout
1,0,0,1,0,19,1,12.0,0,0.0,Dropout
39,0,1,1,0,34,5,12.6,4,11.25,Graduate
17,0,1,1,0,19,5,11.6,4,10.75,Graduate
17,1,0,1,0,26,1,10.0,1,11.0,Dropout
39,0,1,1,0,29,1,14.0,0,0.0,Dropout
17,0,1,1,1,19,5,12.6,2,12.5,Dropout
17,0,1,1,0,18,0,0.0,0,0.0,Dropout
39,0,0,1,0,29,2,11.333333333333334,1,12.0,Dropout
43,0,1,1,0,21,6,12.666666666666666,5,11.4,Graduate
1,0,1,1,0,20,5,12.87857142857143,7,11.85625,Graduate
1,0,1,1,0,18,0,0.0,0,0.0,Dropout
1,0,1,1,0,20,0,0.0,0,0.0,Dropout
39,0,1,1,1,30,0,0.0,0,0.0,Dropout
18,0,1,1,0,19,6,14.166666666666666,6,14.0,Graduate
51,0,1,1,0,30,5,13.4,4,13.25,Dropout
1,0,1,1,1,22,5,11.2,4,11.25,Graduate
17,0,1,1,0,22,0,0.0,0,0.0,Graduate
17,1,0,1,0,19,6,12.666666666666666,5,11.8,Dropout
17,0,1,1,0,21,3,12.333333333333334,4,11.25,Dropout
17,0,1,1,0,21,4,12.25,5,12.0,Graduate
44,1,1,1,1,21,0,0.0,0,0.0,Dropout
39,0,1,1,0,27,3,10.75,3,10.333333333333334,Dropout
43,0,1,1,0,32,0,0.0,0,0.0,Dropout
39,1,0,1,0,40,0,0.0,0,0.0,Dropout
44,0,1,1,0,20,2,11.5,2,11.5,Dropout
1,0,1,1,0,18,0,0.0,0,0.0,Graduate
